batch_id,product_id,plant_id,production_date,expiry_date,quantity_produced,qc_pass
BATCH-001396,SKU-035,PLANT-B,2023-03-27,2025-03-26,20563,True
BATCH-001397,SKU-035,PLANT-B,2023-04-04,2025-04-03,19245,True
BATCH-001398,SKU-035,PLANT-B,2023-04-12,2025-04-11,21492,True
BATCH-001399,SKU-035,PLANT-B,2023-04-24,2025-04-23,19893,True
BATCH-001400,SKU-035,PLANT-B,2023-05-05,2025-05-04,20396,True
BATCH-001401,SKU-035,PLANT-B,2023-05-15,2025-05-14,22999,True
BATCH-001402,SKU-035,PLANT-B,2023-05-25,2025-05-24,19427,True
BATCH-001403,SKU-035,PLANT-B,2023-06-05,2025-06-04,21312,True
BATCH-001404,SKU-035,PLANT-B,2023-06-19,2025-06-18,21402,True
BATCH-001405,SKU-035,PLANT-B,2023-06-29,2025-06-28,22716,True
BATCH-001406,SKU-035,PLANT-B,2023-07-10,2025-07-09,20682,False
BATCH-001407,SKU-035,PLANT-B,2023-07-24,2025-07-23,19068,True
BATCH-001408,SKU-035,PLANT-B,2023-08-02,2025-08-01,22079,True
BATCH-001409,SKU-035,PLANT-B,2023-08-11,2025-08-10,23246,True
BATCH-001410,SKU-035,PLANT-B,2023-08-22,2025-08-21,22815,True
BATCH-001411,SKU-035,PLANT-B,2023-09-04,2025-09-03,21623,True
BATCH-001412,SKU-035,PLANT-B,2023-09-12,2025-09-11,17947,True
BATCH-001413,SKU-035,PLANT-B,2023-09-21,2025-09-20,18636,True
BATCH-001414,SKU-035,PLANT-B,2023-10-02,2025-10-01,19400,True
BATCH-001415,SKU-035,PLANT-B,2023-10-10,2025-10-09,22525,True
BATCH-001416,SKU-035,PLANT-B,2023-10-23,2025-10-22,21175,True
BATCH-001417,SKU-035,PLANT-B,2023-11-02,2025-11-01,22919,True
BATCH-001418,SKU-035,PLANT-B,2023-11-14,2025-11-13,18111,True
BATCH-001419,SKU-035,PLANT-B,2023-11-24,2025-11-23,22625,True
BATCH-001420,SKU-035,PLANT-B,2023-12-05,2025-12-04,23419,True
BATCH-001421,SKU-035,PLANT-B,2023-12-18,2025-12-17,22716,True
BATCH-001422,SKU-035,PLANT-B,2023-12-29,2025-12-28,23022,True
BATCH-001423,SKU-035,PLANT-B,2024-01-08,2026-01-07,22920,True
BATCH-001424,SKU-035,PLANT-B,2024-01-19,2026-01-18,20657,True
BATCH-001425,SKU-035,PLANT-B,2024-01-29,2026-01-28,19197,True
BATCH-001426,SKU-035,PLANT-B,2024-02-06,2026-02-05,22282,True
BATCH-001427,SKU-035,PLANT-B,2024-02-16,2026-02-15,23331,True
BATCH-001428,SKU-035,PLANT-B,2024-02-26,2026-02-25,22137,True
BATCH-001429,SKU-035,PLANT-B,2024-03-05,2026-03-05,20723,True
BATCH-001430,SKU-035,PLANT-B,2024-03-18,2026-03-18,19008,True
BATCH-001431,SKU-035,PLANT-B,2024-03-26,2026-03-26,20874,True
BATCH-001432,SKU-035,PLANT-B,2024-04-08,2026-04-08,19637,True
BATCH-001433,SKU-035,PLANT-B,2024-04-17,2026-04-17,22229,True
BATCH-001434,SKU-035,PLANT-B,2024-04-29,2026-04-29,22036,True
BATCH-001435,SKU-035,PLANT-B,2024-05-08,2026-05-08,19557,True
BATCH-001436,SKU-035,PLANT-B,2024-05-20,2026-05-20,21271,True
BATCH-001437,SKU-035,PLANT-B,2024-05-30,2026-05-30,23402,True
BATCH-001438,SKU-035,PLANT-B,2024-06-10,2026-06-10,20064,True
BATCH-001439,SKU-035,PLANT-B,2024-06-24,2026-06-24,22822,True
BATCH-001440,SKU-035,PLANT-B,2024-07-03,2026-07-03,18612,True
BATCH-001441,SKU-035,PLANT-B,2024-07-11,2026-07-11,22441,True
BATCH-001442,SKU-035,PLANT-B,2024-07-22,2026-07-22,20566,True
BATCH-001443,SKU-035,PLANT-B,2024-07-30,2026-07-30,20301,True
BATCH-001444,SKU-035,PLANT-B,2024-08-09,2026-08-09,17617,True
BATCH-001445,SKU-035,PLANT-B,2024-08-21,2026-08-21,23111,True
BATCH-001446,SKU-035,PLANT-B,2024-09-02,2026-09-02,18329,True
BATCH-001447,SKU-035,PLANT-B,2024-09-13,2026-09-13,19436,True
BATCH-001448,SKU-035,PLANT-B,2024-09-23,2026-09-23,19411,True
BATCH-001449,SKU-035,PLANT-B,2024-10-01,2026-10-01,19739,True
BATCH-001450,SKU-035,PLANT-B,2024-10-14,2026-10-14,20910,True
BATCH-001451,SKU-035,PLANT-B,2024-10-25,2026-10-25,23162,True
BATCH-001452,SKU-035,PLANT-B,2024-11-06,2026-11-06,18989,True
BATCH-001453,SKU-035,PLANT-B,2024-11-18,2026-11-18,18726,True
BATCH-001454,SKU-035,PLANT-B,2024-11-28,2026-11-28,23208,True
BATCH-001455,SKU-035,PLANT-B,2024-12-10,2026-12-10,22925,True
BATCH-001456,SKU-035,PLANT-B,2024-12-20,2026-12-20,18789,True
BATCH-001457,SKU-035,PLANT-B,2024-12-30,2026-12-30,19243,True
BATCH-001458,SKU-036,PLANT-C,2022-12-19,2024-12-18,16455,True
BATCH-001459,SKU-036,PLANT-C,2023-01-13,2025-01-12,14438,True
BATCH-001460,SKU-036,PLANT-C,2023-02-06,2025-02-05,15093,True
BATCH-001461,SKU-036,PLANT-C,2023-03-02,2025-03-01,16952,True
BATCH-001462,SKU-036,PLANT-C,2023-03-27,2025-03-26,15334,True
BATCH-001463,SKU-036,PLANT-C,2023-04-21,2025-04-20,13116,False
BATCH-001464,SKU-036,PLANT-C,2023-05-15,2025-05-14,13927,True
BATCH-001465,SKU-036,PLANT-C,2023-06-06,2025-06-05,16529,True
BATCH-001466,SKU-036,PLANT-C,2023-06-28,2025-06-27,16803,True
BATCH-001467,SKU-036,PLANT-C,2023-07-24,2025-07-23,17319,True
BATCH-001468,SKU-036,PLANT-C,2023-08-15,2025-08-14,15393,True
BATCH-001469,SKU-036,PLANT-C,2023-09-06,2025-09-05,17220,True
BATCH-001470,SKU-036,PLANT-C,2023-09-29,2025-09-28,16856,True
BATCH-001471,SKU-036,PLANT-C,2023-10-23,2025-10-22,16474,True
BATCH-001472,SKU-036,PLANT-C,2023-11-14,2025-11-13,14553,True
BATCH-001473,SKU-036,PLANT-C,2023-12-07,2025-12-06,16827,True
BATCH-001474,SKU-036,PLANT-C,2024-01-01,2025-12-31,16722,True
BATCH-001475,SKU-036,PLANT-C,2024-01-23,2026-01-22,14535,True
BATCH-001476,SKU-036,PLANT-C,2024-02-19,2026-02-18,13257,True
BATCH-001477,SKU-036,PLANT-C,2024-03-15,2026-03-15,16532,True
BATCH-001478,SKU-036,PLANT-C,2024-04-10,2026-04-10,16676,True
BATCH-001479,SKU-036,PLANT-C,2024-05-06,2026-05-06,16388,True
BATCH-001480,SKU-036,PLANT-C,2024-05-31,2026-05-31,15948,True
BATCH-001481,SKU-036,PLANT-C,2024-06-24,2026-06-24,16387,True
BATCH-001482,SKU-036,PLANT-C,2024-07-16,2026-07-16,13380,True
BATCH-001483,SKU-036,PLANT-C,2024-08-12,2026-08-12,17230,True
BATCH-001484,SKU-036,PLANT-C,2024-09-05,2026-09-05,15661,True
BATCH-001485,SKU-036,PLANT-C,2024-09-30,2026-09-30,12863,True
BATCH-001486,SKU-036,PLANT-C,2024-10-22,2026-10-22,16318,True
BATCH-001487,SKU-036,PLANT-C,2024-11-18,2026-11-18,13918,True
BATCH-001488,SKU-036,PLANT-C,2024-12-12,2026-12-12,14222,True
BATCH-001489,SKU-037,PLANT-C,2022-12-19,2024-12-18,6800,True
BATCH-001490,SKU-037,PLANT-C,2023-01-09,2025-01-08,7906,True
BATCH-001491,SKU-037,PLANT-C,2023-02-01,2025-01-31,7786,True
BATCH-001492,SKU-037,PLANT-C,2023-02-24,2025-02-23,8603,True
BATCH-001493,SKU-037,PLANT-C,2023-03-20,2025-03-19,8325,True
BATCH-001494,SKU-037,PLANT-C,2023-04-12,2025-04-11,8265,True
BATCH-001495,SKU-037,PLANT-C,2023-05-04,2025-05-03,7872,True
BATCH-001496,SKU-037,PLANT-C,2023-05-26,2025-05-25,6957,True
BATCH-001497,SKU-037,PLANT-C,2023-06-16,2025-06-15,6911,True
BATCH-001498,SKU-037,PLANT-C,2023-07-10,2025-07-09,7345,True
BATCH-001499,SKU-037,PLANT-C,2023-08-01,2025-07-31,8497,True
BATCH-001500,SKU-037,PLANT-C,2023-08-22,2025-08-21,8266,True
BATCH-001501,SKU-037,PLANT-C,2023-09-13,2025-09-12,6389,True
BATCH-001502,SKU-037,PLANT-C,2023-10-04,2025-10-03,8035,True
BATCH-001503,SKU-037,PLANT-C,2023-10-26,2025-10-25,7102,True
BATCH-001504,SKU-037,PLANT-C,2023-11-20,2025-11-19,8265,True
BATCH-001505,SKU-037,PLANT-C,2023-12-14,2025-12-13,7643,True
BATCH-001506,SKU-037,PLANT-C,2024-01-08,2026-01-07,8193,True
BATCH-001507,SKU-037,PLANT-C,2024-01-30,2026-01-29,6959,True
BATCH-001508,SKU-037,PLANT-C,2024-02-26,2026-02-25,6619,True
BATCH-001509,SKU-037,PLANT-C,2024-03-21,2026-03-21,6805,True
BATCH-001510,SKU-037,PLANT-C,2024-04-15,2026-04-15,6982,True
BATCH-001511,SKU-037,PLANT-C,2024-05-06,2026-05-06,8522,True
BATCH-001512,SKU-037,PLANT-C,2024-05-30,2026-05-30,7204,True
BATCH-001513,SKU-037,PLANT-C,2024-06-21,2026-06-21,7973,True
BATCH-001514,SKU-037,PLANT-C,2024-07-16,2026-07-16,8108,True
BATCH-001515,SKU-037,PLANT-C,2024-08-08,2026-08-08,6592,True
BATCH-001516,SKU-037,PLANT-C,2024-09-02,2026-09-02,7918,True
BATCH-001517,SKU-037,PLANT-C,2024-09-27,2026-09-27,7521,True
BATCH-001518,SKU-037,PLANT-C,2024-10-21,2026-10-21,8420,True
BATCH-001519,SKU-037,PLANT-C,2024-11-11,2026-11-11,8046,True
BATCH-001520,SKU-037,PLANT-C,2024-12-06,2026-12-06,7390,True
BATCH-001521,SKU-037,PLANT-C,2024-12-27,2026-12-27,7731,True
BATCH-001522,SKU-038,PLANT-C,2022-12-26,2024-12-25,13853,True
BATCH-001523,SKU-038,PLANT-C,2023-01-09,2025-01-08,14814,True
BATCH-001524,SKU-038,PLANT-C,2023-01-20,2025-01-19,15104,True
BATCH-001525,SKU-038,PLANT-C,2023-02-01,2025-01-31,14093,True
BATCH-001526,SKU-038,PLANT-C,2023-02-13,2025-02-12,14564,True
BATCH-001527,SKU-038,PLANT-C,2023-02-24,2025-02-23,13775,True
BATCH-001528,SKU-038,PLANT-C,2023-03-13,2025-03-12,12419,True
BATCH-001529,SKU-038,PLANT-C,2023-03-28,2025-03-27,15681,True
BATCH-001530,SKU-038,PLANT-C,2023-04-10,2025-04-09,14984,True
BATCH-001531,SKU-038,PLANT-C,2023-04-24,2025-04-23,12812,True
BATCH-001532,SKU-038,PLANT-C,2023-05-09,2025-05-08,14814,True
BATCH-001533,SKU-038,PLANT-C,2023-05-22,2025-05-21,14175,True
BATCH-001534,SKU-038,PLANT-C,2023-06-05,2025-06-04,14085,True
BATCH-001535,SKU-038,PLANT-C,2023-06-19,2025-06-18,12995,True
BATCH-001536,SKU-038,PLANT-C,2023-07-04,2025-07-03,16214,False
BATCH-001537,SKU-038,PLANT-C,2023-07-17,2025-07-16,13751,True
BATCH-001538,SKU-038,PLANT-C,2023-07-28,2025-07-27,16430,True
BATCH-001539,SKU-038,PLANT-C,2023-08-11,2025-08-10,12721,False
BATCH-001540,SKU-038,PLANT-C,2023-08-25,2025-08-24,13686,True
BATCH-001541,SKU-038,PLANT-C,2023-09-11,2025-09-10,14177,True
BATCH-001542,SKU-038,PLANT-C,2023-09-25,2025-09-24,16009,True
BATCH-001543,SKU-038,PLANT-C,2023-10-10,2025-10-09,12985,True
BATCH-001544,SKU-038,PLANT-C,2023-10-25,2025-10-24,15058,True
BATCH-001545,SKU-038,PLANT-C,2023-11-08,2025-11-07,13891,True
BATCH-001546,SKU-038,PLANT-C,2023-11-20,2025-11-19,15459,True
BATCH-001547,SKU-038,PLANT-C,2023-12-04,2025-12-03,14535,True
BATCH-001548,SKU-038,PLANT-C,2023-12-19,2025-12-18,16663,False
BATCH-001549,SKU-038,PLANT-C,2024-01-01,2025-12-31,16067,True
BATCH-001550,SKU-038,PLANT-C,2024-01-16,2026-01-15,16487,True
BATCH-001551,SKU-038,PLANT-C,2024-01-29,2026-01-28,15396,True
BATCH-001552,SKU-038,PLANT-C,2024-02-12,2026-02-11,15415,True
BATCH-001553,SKU-038,PLANT-C,2024-02-26,2026-02-25,14035,True
BATCH-001554,SKU-038,PLANT-C,2024-03-12,2026-03-12,12604,True
BATCH-001555,SKU-038,PLANT-C,2024-03-25,2026-03-25,13950,True
BATCH-001556,SKU-038,PLANT-C,2024-04-09,2026-04-09,13594,True
BATCH-001557,SKU-038,PLANT-C,2024-04-22,2026-04-22,14140,False
BATCH-001558,SKU-038,PLANT-C,2024-05-06,2026-05-06,15145,True
BATCH-001559,SKU-038,PLANT-C,2024-05-17,2026-05-17,12943,True
BATCH-001560,SKU-038,PLANT-C,2024-05-28,2026-05-28,13130,True
BATCH-001561,SKU-038,PLANT-C,2024-06-10,2026-06-10,16521,True
BATCH-001562,SKU-038,PLANT-C,2024-06-24,2026-06-24,15821,True
BATCH-001563,SKU-038,PLANT-C,2024-07-08,2026-07-08,15390,True
BATCH-001564,SKU-038,PLANT-C,2024-07-23,2026-07-23,13906,True
BATCH-001565,SKU-038,PLANT-C,2024-08-05,2026-08-05,13476,True
BATCH-001566,SKU-038,PLANT-C,2024-08-16,2026-08-16,15702,True
BATCH-001567,SKU-038,PLANT-C,2024-08-27,2026-08-27,16346,True
BATCH-001568,SKU-038,PLANT-C,2024-09-09,2026-09-09,14041,True
BATCH-001569,SKU-038,PLANT-C,2024-09-24,2026-09-24,15898,True
BATCH-001570,SKU-038,PLANT-C,2024-10-08,2026-10-08,16728,True
BATCH-001571,SKU-038,PLANT-C,2024-10-23,2026-10-23,14198,True
BATCH-001572,SKU-038,PLANT-C,2024-11-06,2026-11-06,16617,True
BATCH-001573,SKU-038,PLANT-C,2024-11-19,2026-11-19,16501,True
BATCH-001574,SKU-038,PLANT-C,2024-12-04,2026-12-04,13146,True
BATCH-001575,SKU-038,PLANT-C,2024-12-16,2026-12-16,14977,True
BATCH-001576,SKU-038,PLANT-C,2024-12-27,2026-12-27,13923,True
BATCH-001577,SKU-039,PLANT-A,2022-12-20,2025-06-07,15570,True
BATCH-001578,SKU-039,PLANT-A,2023-01-02,2025-06-20,16147,True
BATCH-001579,SKU-039,PLANT-A,2023-01-16,2025-07-04,13720,True
BATCH-001580,SKU-039,PLANT-A,2023-01-30,2025-07-18,14173,True
BATCH-001581,SKU-039,PLANT-A,2023-02-15,2025-08-03,15342,True
BATCH-001582,SKU-039,PLANT-A,2023-02-27,2025-08-15,13598,True
BATCH-001583,SKU-039,PLANT-A,2023-03-14,2025-08-30,14848,True
BATCH-001584,SKU-039,PLANT-A,2023-03-27,2025-09-12,13257,True
BATCH-001585,SKU-039,PLANT-A,2023-04-11,2025-09-27,13261,True
BATCH-001586,SKU-039,PLANT-A,2023-04-27,2025-10-13,14155,True
BATCH-001587,SKU-039,PLANT-A,2023-05-10,2025-10-26,13979,True
BATCH-001588,SKU-039,PLANT-A,2023-05-22,2025-11-07,13850,True
BATCH-001589,SKU-039,PLANT-A,2023-06-06,2025-11-22,14662,True
BATCH-001590,SKU-039,PLANT-A,2023-06-19,2025-12-05,13808,True
BATCH-001591,SKU-039,PLANT-A,2023-07-03,2025-12-19,15231,True
BATCH-001592,SKU-039,PLANT-A,2023-07-17,2026-01-02,16517,True
BATCH-001593,SKU-039,PLANT-A,2023-08-01,2026-01-17,14072,True
BATCH-001594,SKU-039,PLANT-A,2023-08-17,2026-02-02,16406,True
BATCH-001595,SKU-039,PLANT-A,2023-09-04,2026-02-20,15195,False
BATCH-001596,SKU-039,PLANT-A,2023-09-18,2026-03-06,12321,True
BATCH-001597,SKU-039,PLANT-A,2023-10-02,2026-03-20,16318,True
BATCH-001598,SKU-039,PLANT-A,2023-10-17,2026-04-04,14400,True
BATCH-001599,SKU-039,PLANT-A,2023-11-02,2026-04-20,13831,True
BATCH-001600,SKU-039,PLANT-A,2023-11-16,2026-05-04,12804,True
BATCH-001601,SKU-039,PLANT-A,2023-11-29,2026-05-17,12675,True
BATCH-001602,SKU-039,PLANT-A,2023-12-11,2026-05-29,13896,True
BATCH-001603,SKU-039,PLANT-A,2023-12-25,2026-06-12,15698,True
BATCH-001604,SKU-039,PLANT-A,2024-01-08,2026-06-26,13309,True
BATCH-001605,SKU-039,PLANT-A,2024-01-22,2026-07-10,14227,True
BATCH-001606,SKU-039,PLANT-A,2024-02-05,2026-07-24,12628,True
BATCH-001607,SKU-039,PLANT-A,2024-02-19,2026-08-07,13551,True
BATCH-001608,SKU-039,PLANT-A,2024-03-06,2026-08-23,13061,True
BATCH-001609,SKU-039,PLANT-A,2024-03-20,2026-09-06,13554,True
BATCH-001610,SKU-039,PLANT-A,2024-04-03,2026-09-20,14587,True
BATCH-001611,SKU-039,PLANT-A,2024-04-15,2026-10-02,16360,True
BATCH-001612,SKU-039,PLANT-A,2024-04-29,2026-10-16,13668,True
BATCH-001613,SKU-039,PLANT-A,2024-05-14,2026-10-31,12499,True
BATCH-001614,SKU-039,PLANT-A,2024-05-28,2026-11-14,16027,True
BATCH-001615,SKU-039,PLANT-A,2024-06-12,2026-11-29,13352,True
BATCH-001616,SKU-039,PLANT-A,2024-06-27,2026-12-14,13524,True
BATCH-001617,SKU-039,PLANT-A,2024-07-15,2027-01-01,12711,True
BATCH-001618,SKU-039,PLANT-A,2024-07-30,2027-01-16,16300,True
BATCH-001619,SKU-039,PLANT-A,2024-08-12,2027-01-29,14681,True
BATCH-001620,SKU-039,PLANT-A,2024-08-27,2027-02-13,16606,True
BATCH-001621,SKU-039,PLANT-A,2024-09-09,2027-02-26,13655,True
BATCH-001622,SKU-039,PLANT-A,2024-09-23,2027-03-12,15017,True
BATCH-001623,SKU-039,PLANT-A,2024-10-08,2027-03-27,14305,True
BATCH-001624,SKU-039,PLANT-A,2024-10-21,2027-04-09,13133,True
BATCH-001625,SKU-039,PLANT-A,2024-11-04,2027-04-23,12748,True
BATCH-001626,SKU-039,PLANT-A,2024-11-18,2027-05-07,14458,True
BATCH-001627,SKU-039,PLANT-A,2024-12-02,2027-05-21,12796,True
BATCH-001628,SKU-039,PLANT-A,2024-12-16,2027-06-04,14857,True
BATCH-001629,SKU-039,PLANT-A,2024-12-30,2027-06-18,13195,True
BATCH-001630,SKU-040,PLANT-A,2022-12-12,2025-05-30,22272,True
BATCH-001631,SKU-040,PLANT-A,2023-01-03,2025-06-21,21304,True
BATCH-001632,SKU-040,PLANT-A,2023-01-26,2025-07-14,23148,True
BATCH-001633,SKU-040,PLANT-A,2023-02-20,2025-08-08,19865,True
BATCH-001634,SKU-040,PLANT-A,2023-03-17,2025-09-02,20010,True
BATCH-001635,SKU-040,PLANT-A,2023-04-10,2025-09-26,18275,True
BATCH-001636,SKU-040,PLANT-A,2023-05-03,2025-10-19,22952,True
BATCH-001637,SKU-040,PLANT-A,2023-05-29,2025-11-14,20635,True
BATCH-001638,SKU-040,PLANT-A,2023-06-22,2025-12-08,23163,True
BATCH-001639,SKU-040,PLANT-A,2023-07-17,2026-01-02,19617,True
BATCH-001640,SKU-040,PLANT-A,2023-08-08,2026-01-24,21681,True
BATCH-001641,SKU-040,PLANT-A,2023-08-31,2026-02-16,23696,True
BATCH-001642,SKU-040,PLANT-A,2023-09-25,2026-03-13,21093,True
BATCH-001643,SKU-040,PLANT-A,2023-10-18,2026-04-05,23297,True
BATCH-001644,SKU-040,PLANT-A,2023-11-09,2026-04-27,20296,True
BATCH-001645,SKU-040,PLANT-A,2023-12-04,2026-05-22,22331,True
BATCH-001646,SKU-040,PLANT-A,2023-12-29,2026-06-16,22833,True
BATCH-001647,SKU-040,PLANT-A,2024-01-23,2026-07-11,21190,True
BATCH-001648,SKU-040,PLANT-A,2024-02-16,2026-08-04,19190,True
BATCH-001649,SKU-040,PLANT-A,2024-03-12,2026-08-29,20442,True
BATCH-001650,SKU-040,PLANT-A,2024-04-03,2026-09-20,22191,True
BATCH-001651,SKU-040,PLANT-A,2024-04-25,2026-10-12,23277,True
BATCH-001652,SKU-040,PLANT-A,2024-05-21,2026-11-07,20947,True
BATCH-001653,SKU-040,PLANT-A,2024-06-12,2026-11-29,20129,True
BATCH-001654,SKU-040,PLANT-A,2024-07-04,2026-12-21,24260,True
BATCH-001655,SKU-040,PLANT-A,2024-07-26,2027-01-12,20445,True
BATCH-001656,SKU-040,PLANT-A,2024-08-21,2027-02-07,21091,True
BATCH-001657,SKU-040,PLANT-A,2024-09-16,2027-03-05,20030,True
BATCH-001658,SKU-040,PLANT-A,2024-10-11,2027-03-30,21504,True
BATCH-001659,SKU-040,PLANT-A,2024-11-04,2027-04-23,20608,True
BATCH-001660,SKU-040,PLANT-A,2024-12-02,2027-05-21,18354,True
BATCH-001661,SKU-040,PLANT-A,2024-12-27,2027-06-15,23292,True
BATCH-001662,SKU-041,PLANT-B,2022-12-13,2024-12-12,14363,True
BATCH-001663,SKU-041,PLANT-B,2023-01-02,2025-01-01,12833,True
BATCH-001664,SKU-041,PLANT-B,2023-01-25,2025-01-24,12366,True
BATCH-001665,SKU-041,PLANT-B,2023-02-15,2025-02-14,11826,True
BATCH-001666,SKU-041,PLANT-B,2023-03-09,2025-03-08,14566,True
BATCH-001667,SKU-041,PLANT-B,2023-03-30,2025-03-29,13443,True
BATCH-001668,SKU-041,PLANT-B,2023-04-19,2025-04-18,14128,True
BATCH-001669,SKU-041,PLANT-B,2023-05-15,2025-05-14,14724,True
BATCH-001670,SKU-041,PLANT-B,2023-06-05,2025-06-04,12808,True
BATCH-001671,SKU-041,PLANT-B,2023-06-28,2025-06-27,12850,True
BATCH-001672,SKU-041,PLANT-B,2023-07-20,2025-07-19,13152,True
BATCH-001673,SKU-041,PLANT-B,2023-08-10,2025-08-09,11555,True
BATCH-001674,SKU-041,PLANT-B,2023-09-01,2025-08-31,11748,True
BATCH-001675,SKU-041,PLANT-B,2023-09-25,2025-09-24,14102,True
BATCH-001676,SKU-041,PLANT-B,2023-10-16,2025-10-15,13610,True
BATCH-001677,SKU-041,PLANT-B,2023-11-07,2025-11-06,14166,True
BATCH-001678,SKU-041,PLANT-B,2023-11-27,2025-11-26,14709,True
BATCH-001679,SKU-041,PLANT-B,2023-12-18,2025-12-17,13236,True
BATCH-001680,SKU-041,PLANT-B,2024-01-11,2026-01-10,13827,True
BATCH-001681,SKU-041,PLANT-B,2024-01-31,2026-01-30,13086,True
BATCH-001682,SKU-041,PLANT-B,2024-02-21,2026-02-20,13528,True
BATCH-001683,SKU-041,PLANT-B,2024-03-13,2026-03-13,11443,True
BATCH-001684,SKU-041,PLANT-B,2024-04-02,2026-04-02,13117,True
BATCH-001685,SKU-041,PLANT-B,2024-04-25,2026-04-25,13755,True
BATCH-001686,SKU-041,PLANT-B,2024-05-20,2026-05-20,12761,True
BATCH-001687,SKU-041,PLANT-B,2024-06-10,2026-06-10,12636,True
BATCH-001688,SKU-041,PLANT-B,2024-07-02,2026-07-02,13828,True
BATCH-001689,SKU-041,PLANT-B,2024-07-24,2026-07-24,15052,True
BATCH-001690,SKU-041,PLANT-B,2024-08-16,2026-08-16,12553,True
BATCH-001691,SKU-041,PLANT-B,2024-09-09,2026-09-09,12783,True
BATCH-001692,SKU-041,PLANT-B,2024-09-30,2026-09-30,14598,True
BATCH-001693,SKU-041,PLANT-B,2024-10-21,2026-10-21,11603,True
BATCH-001694,SKU-041,PLANT-B,2024-11-13,2026-11-13,14468,True
BATCH-001695,SKU-041,PLANT-B,2024-12-04,2026-12-04,13491,True
BATCH-001696,SKU-041,PLANT-B,2024-12-24,2026-12-24,11253,True
BATCH-001697,SKU-042,PLANT-C,2022-12-22,2024-06-14,6886,True
BATCH-001698,SKU-042,PLANT-C,2023-01-06,2024-06-29,7066,True
BATCH-001699,SKU-042,PLANT-C,2023-01-18,2024-07-11,6553,True
BATCH-001700,SKU-042,PLANT-C,2023-01-30,2024-07-23,7881,True
BATCH-001701,SKU-042,PLANT-C,2023-02-13,2024-08-06,7480,True
BATCH-001702,SKU-042,PLANT-C,2023-02-27,2024-08-20,6193,True
BATCH-001703,SKU-042,PLANT-C,2023-03-13,2024-09-03,6906,True
BATCH-001704,SKU-042,PLANT-C,2023-03-27,2024-09-17,7486,False
BATCH-001705,SKU-042,PLANT-C,2023-04-10,2024-10-01,6695,True
BATCH-001706,SKU-042,PLANT-C,2023-04-25,2024-10-16,7345,True
BATCH-001707,SKU-042,PLANT-C,2023-05-09,2024-10-30,7927,True
BATCH-001708,SKU-042,PLANT-C,2023-05-22,2024-11-12,6933,True
BATCH-001709,SKU-042,PLANT-C,2023-06-05,2024-11-26,7139,True
BATCH-001710,SKU-042,PLANT-C,2023-06-19,2024-12-10,7568,True
BATCH-001711,SKU-042,PLANT-C,2023-07-03,2024-12-24,5982,True
BATCH-001712,SKU-042,PLANT-C,2023-07-17,2025-01-07,6295,True
BATCH-001713,SKU-042,PLANT-C,2023-07-31,2025-01-21,7780,True
BATCH-001714,SKU-042,PLANT-C,2023-08-15,2025-02-05,7740,True
BATCH-001715,SKU-042,PLANT-C,2023-08-30,2025-02-20,6837,True
BATCH-001716,SKU-042,PLANT-C,2023-09-12,2025-03-05,7423,True
BATCH-001717,SKU-042,PLANT-C,2023-09-27,2025-03-20,6934,True
BATCH-001718,SKU-042,PLANT-C,2023-10-09,2025-04-01,6298,True
BATCH-001719,SKU-042,PLANT-C,2023-10-23,2025-04-15,6892,True
BATCH-001720,SKU-042,PLANT-C,2023-11-03,2025-04-26,7486,True
BATCH-001721,SKU-042,PLANT-C,2023-11-14,2025-05-07,7356,True
BATCH-001722,SKU-042,PLANT-C,2023-11-28,2025-05-21,7531,True
BATCH-001723,SKU-042,PLANT-C,2023-12-11,2025-06-03,6053,True
BATCH-001724,SKU-042,PLANT-C,2023-12-25,2025-06-17,7836,True
BATCH-001725,SKU-042,PLANT-C,2024-01-05,2025-06-28,7627,True
BATCH-001726,SKU-042,PLANT-C,2024-01-16,2025-07-09,6291,True
BATCH-001727,SKU-042,PLANT-C,2024-01-31,2025-07-24,7316,True
BATCH-001728,SKU-042,PLANT-C,2024-02-14,2025-08-07,6218,True
BATCH-001729,SKU-042,PLANT-C,2024-02-29,2025-08-22,6446,True
BATCH-001730,SKU-042,PLANT-C,2024-03-13,2025-09-04,6696,True
BATCH-001731,SKU-042,PLANT-C,2024-03-25,2025-09-16,7173,True
BATCH-001732,SKU-042,PLANT-C,2024-04-05,2025-09-27,7418,True
BATCH-001733,SKU-042,PLANT-C,2024-04-17,2025-10-09,6992,True
BATCH-001734,SKU-042,PLANT-C,2024-04-29,2025-10-21,6368,True
BATCH-001735,SKU-042,PLANT-C,2024-05-13,2025-11-04,7872,True
BATCH-001736,SKU-042,PLANT-C,2024-05-24,2025-11-15,6648,True
BATCH-001737,SKU-042,PLANT-C,2024-06-07,2025-11-29,6245,True
BATCH-001738,SKU-042,PLANT-C,2024-06-20,2025-12-12,6228,True
BATCH-001739,SKU-042,PLANT-C,2024-07-03,2025-12-25,6958,True
BATCH-001740,SKU-042,PLANT-C,2024-07-15,2026-01-06,6668,True
BATCH-001741,SKU-042,PLANT-C,2024-07-29,2026-01-20,7066,True
BATCH-001742,SKU-042,PLANT-C,2024-08-09,2026-01-31,7031,True
BATCH-001743,SKU-042,PLANT-C,2024-08-22,2026-02-13,6483,True
BATCH-001744,SKU-042,PLANT-C,2024-09-05,2026-02-27,7975,True
