date,product_id,center_id,units_ordered
2024-08-25,SKU-001,DC-04,59
2024-08-26,SKU-001,DC-04,152
2024-08-27,SKU-001,DC-04,200
2024-08-28,SKU-001,DC-04,125
2024-08-29,SKU-001,DC-04,160
2024-08-30,SKU-001,DC-04,91
2024-08-31,SKU-001,DC-04,144
2024-09-01,SKU-001,DC-04,68
2024-09-02,SKU-001,DC-04,99
2024-09-03,SKU-001,DC-04,81
2024-09-04,SKU-001,DC-04,221
2024-09-05,SKU-001,DC-04,80
2024-09-06,SKU-001,DC-04,140
2024-09-07,SKU-001,DC-04,157
2024-09-08,SKU-001,DC-04,70
2024-09-09,SKU-001,DC-04,182
2024-09-10,SKU-001,DC-04,95
2024-09-11,SKU-001,DC-04,243
2024-09-12,SKU-001,DC-04,68
2024-09-13,SKU-001,DC-04,94
2024-09-14,SKU-001,DC-04,101
2024-09-15,SKU-001,DC-04,54
2024-09-16,SKU-001,DC-04,111
2024-09-17,SKU-001,DC-04,190
2024-09-18,SKU-001,DC-04,103
2024-09-19,SKU-001,DC-04,191
2024-09-20,SKU-001,DC-04,192
2024-09-21,SKU-001,DC-04,45
2024-09-22,SKU-001,DC-04,116
2024-09-23,SKU-001,DC-04,201
2024-09-24,SKU-001,DC-04,71
2024-09-25,SKU-001,DC-04,205
2024-09-26,SKU-001,DC-04,244
2024-09-27,SKU-001,DC-04,151
2024-09-28,SKU-001,DC-04,113
2024-09-29,SKU-001,DC-04,132
2024-09-30,SKU-001,DC-04,43
2024-10-01,SKU-001,DC-04,74
2024-10-02,SKU-001,DC-04,149
2024-10-03,SKU-001,DC-04,175
2024-10-04,SKU-001,DC-04,183
2024-10-05,SKU-001,DC-04,154
2024-10-06,SKU-001,DC-04,68
2024-10-07,SKU-001,DC-04,115
2024-10-08,SKU-001,DC-04,82
2024-10-09,SKU-001,DC-04,267
2024-10-10,SKU-001,DC-04,115
2024-10-11,SKU-001,DC-04,86
2024-10-12,SKU-001,DC-04,61
2024-10-13,SKU-001,DC-04,66
2024-10-14,SKU-001,DC-04,281
2024-10-15,SKU-001,DC-04,223
2024-10-16,SKU-001,DC-04,212
2024-10-17,SKU-001,DC-04,308
2024-10-18,SKU-001,DC-04,418
2024-10-19,SKU-001,DC-04,117
2024-10-20,SKU-001,DC-04,94
2024-10-21,SKU-001,DC-04,195
2024-10-22,SKU-001,DC-04,195
2024-10-23,SKU-001,DC-04,175
2024-10-24,SKU-001,DC-04,197
2024-10-25,SKU-001,DC-04,296
2024-10-26,SKU-001,DC-04,143
2024-10-27,SKU-001,DC-04,125
2024-10-28,SKU-001,DC-04,122
2024-10-29,SKU-001,DC-04,169
2024-10-30,SKU-001,DC-04,97
2024-10-31,SKU-001,DC-04,458
2024-11-01,SKU-001,DC-04,199
2024-11-02,SKU-001,DC-04,144
2024-11-03,SKU-001,DC-04,122
2024-11-04,SKU-001,DC-04,150
2024-11-05,SKU-001,DC-04,175
2024-11-06,SKU-001,DC-04,246
2024-11-07,SKU-001,DC-04,272
2024-11-08,SKU-001,DC-04,174
2024-11-09,SKU-001,DC-04,117
2024-11-10,SKU-001,DC-04,80
2024-11-11,SKU-001,DC-04,148
2024-11-12,SKU-001,DC-04,303
2024-11-13,SKU-001,DC-04,242
2024-11-14,SKU-001,DC-04,242
2024-11-15,SKU-001,DC-04,143
2024-11-16,SKU-001,DC-04,63
2024-11-17,SKU-001,DC-04,215
2024-11-18,SKU-001,DC-04,226
2024-11-19,SKU-001,DC-04,181
2024-11-20,SKU-001,DC-04,197
2024-11-21,SKU-001,DC-04,390
2024-11-22,SKU-001,DC-04,88
2024-11-23,SKU-001,DC-04,277
2024-11-24,SKU-001,DC-04,147
2024-11-25,SKU-001,DC-04,262
2024-11-26,SKU-001,DC-04,212
2024-11-27,SKU-001,DC-04,151
2024-11-28,SKU-001,DC-04,91
2024-11-29,SKU-001,DC-04,186
2024-11-30,SKU-001,DC-04,131
2024-12-01,SKU-001,DC-04,81
2024-12-02,SKU-001,DC-04,318
2024-12-03,SKU-001,DC-04,159
2024-12-04,SKU-001,DC-04,203
2024-12-05,SKU-001,DC-04,145
2024-12-06,SKU-001,DC-04,152
2024-12-07,SKU-001,DC-04,98
2024-12-08,SKU-001,DC-04,47
2024-12-09,SKU-001,DC-04,133
2024-12-10,SKU-001,DC-04,221
2024-12-11,SKU-001,DC-04,157
2024-12-12,SKU-001,DC-04,207
2024-12-13,SKU-001,DC-04,276
2024-12-14,SKU-001,DC-04,110
2024-12-15,SKU-001,DC-04,83
2024-12-16,SKU-001,DC-04,282
2024-12-17,SKU-001,DC-04,314
2024-12-18,SKU-001,DC-04,144
2024-12-19,SKU-001,DC-04,102
2024-12-20,SKU-001,DC-04,167
2024-12-21,SKU-001,DC-04,61
2024-12-22,SKU-001,DC-04,173
2024-12-23,SKU-001,DC-04,271
2024-12-24,SKU-001,DC-04,186
2024-12-25,SKU-001,DC-04,188
2024-12-26,SKU-001,DC-04,137
2024-12-27,SKU-001,DC-04,113
2024-12-28,SKU-001,DC-04,205
2024-12-29,SKU-001,DC-04,202
2024-12-30,SKU-001,DC-04,271
2024-12-31,SKU-001,DC-04,158
2023-01-01,SKU-001,DC-05,98
2023-01-02,SKU-001,DC-05,721
2023-01-03,SKU-001,DC-05,402
2023-01-04,SKU-001,DC-05,270
2023-01-05,SKU-001,DC-05,687
2023-01-06,SKU-001,DC-05,270
2023-01-07,SKU-001,DC-05,111
2023-01-08,SKU-001,DC-05,113
2023-01-09,SKU-001,DC-05,239
2023-01-10,SKU-001,DC-05,250
2023-01-11,SKU-001,DC-05,350
2023-01-12,SKU-001,DC-05,360
2023-01-13,SKU-001,DC-05,210
2023-01-14,SKU-001,DC-05,211
2023-01-15,SKU-001,DC-05,152
2023-01-16,SKU-001,DC-05,616
2023-01-17,SKU-001,DC-05,427
2023-01-18,SKU-001,DC-05,255
2023-01-19,SKU-001,DC-05,172
2023-01-20,SKU-001,DC-05,360
2023-01-21,SKU-001,DC-05,115
2023-01-22,SKU-001,DC-05,165
2023-01-23,SKU-001,DC-05,438
2023-01-24,SKU-001,DC-05,295
2023-01-25,SKU-001,DC-05,310
2023-01-26,SKU-001,DC-05,88
2023-01-27,SKU-001,DC-05,219
2023-01-28,SKU-001,DC-05,130
2023-01-29,SKU-001,DC-05,96
2023-01-30,SKU-001,DC-05,227
2023-01-31,SKU-001,DC-05,167
2023-02-01,SKU-001,DC-05,215
2023-02-02,SKU-001,DC-05,253
2023-02-03,SKU-001,DC-05,213
2023-02-04,SKU-001,DC-05,263
2023-02-05,SKU-001,DC-05,229
2023-02-06,SKU-001,DC-05,222
2023-02-07,SKU-001,DC-05,638
2023-02-08,SKU-001,DC-05,406
2023-02-09,SKU-001,DC-05,163
2023-02-10,SKU-001,DC-05,373
2023-02-11,SKU-001,DC-05,234
2023-02-12,SKU-001,DC-05,257
2023-02-13,SKU-001,DC-05,123
2023-02-14,SKU-001,DC-05,237
2023-02-15,SKU-001,DC-05,499
2023-02-16,SKU-001,DC-05,156
2023-02-17,SKU-001,DC-05,337
2023-02-18,SKU-001,DC-05,413
2023-02-19,SKU-001,DC-05,97
2023-02-20,SKU-001,DC-05,173
2023-02-21,SKU-001,DC-05,154
2023-02-22,SKU-001,DC-05,387
2023-02-23,SKU-001,DC-05,285
2023-02-24,SKU-001,DC-05,159
2023-02-25,SKU-001,DC-05,337
2023-02-26,SKU-001,DC-05,94
2023-02-27,SKU-001,DC-05,347
2023-02-28,SKU-001,DC-05,428
2023-03-01,SKU-001,DC-05,498
2023-03-02,SKU-001,DC-05,191
2023-03-03,SKU-001,DC-05,348
2023-03-04,SKU-001,DC-05,84
2023-03-05,SKU-001,DC-05,77
2023-03-06,SKU-001,DC-05,359
2023-03-07,SKU-001,DC-05,105
2023-03-08,SKU-001,DC-05,308
2023-03-09,SKU-001,DC-05,233
2023-03-10,SKU-001,DC-05,201
2023-03-11,SKU-001,DC-05,196
2023-03-12,SKU-001,DC-05,156
2023-03-13,SKU-001,DC-05,459
2023-03-14,SKU-001,DC-05,337
2023-03-15,SKU-001,DC-05,524
2023-03-16,SKU-001,DC-05,125
2023-03-17,SKU-001,DC-05,182
2023-03-18,SKU-001,DC-05,128
2023-03-19,SKU-001,DC-05,207
2023-03-20,SKU-001,DC-05,377
2023-03-21,SKU-001,DC-05,295
2023-03-22,SKU-001,DC-05,133
2023-03-23,SKU-001,DC-05,287
2023-03-24,SKU-001,DC-05,529
2023-03-25,SKU-001,DC-05,151
2023-03-26,SKU-001,DC-05,117
2023-03-27,SKU-001,DC-05,180
2023-03-28,SKU-001,DC-05,108
2023-03-29,SKU-001,DC-05,513
2023-03-30,SKU-001,DC-05,141
2023-03-31,SKU-001,DC-05,243
2023-04-01,SKU-001,DC-05,185
2023-04-02,SKU-001,DC-05,108
2023-04-03,SKU-001,DC-05,152
2023-04-04,SKU-001,DC-05,267
2023-04-05,SKU-001,DC-05,510
2023-04-06,SKU-001,DC-05,268
2023-04-07,SKU-001,DC-05,120
2023-04-08,SKU-001,DC-05,113
2023-04-09,SKU-001,DC-05,206
2023-04-10,SKU-001,DC-05,491
2023-04-11,SKU-001,DC-05,73
2023-04-12,SKU-001,DC-05,442
2023-04-13,SKU-001,DC-05,465
2023-04-14,SKU-001,DC-05,339
2023-04-15,SKU-001,DC-05,115
2023-04-16,SKU-001,DC-05,131
2023-04-17,SKU-001,DC-05,214
2023-04-18,SKU-001,DC-05,231
2023-04-19,SKU-001,DC-05,146
2023-04-20,SKU-001,DC-05,143
2023-04-21,SKU-001,DC-05,173
2023-04-22,SKU-001,DC-05,185
2023-04-23,SKU-001,DC-05,250
2023-04-24,SKU-001,DC-05,257
2023-04-25,SKU-001,DC-05,186
2023-04-26,SKU-001,DC-05,405
2023-04-27,SKU-001,DC-05,247
2023-04-28,SKU-001,DC-05,246
2023-04-29,SKU-001,DC-05,76
2023-04-30,SKU-001,DC-05,88
2023-05-01,SKU-001,DC-05,221
2023-05-02,SKU-001,DC-05,102
2023-05-03,SKU-001,DC-05,154
2023-05-04,SKU-001,DC-05,210
2023-05-05,SKU-001,DC-05,217
2023-05-06,SKU-001,DC-05,102
2023-05-07,SKU-001,DC-05,170
2023-05-08,SKU-001,DC-05,185
2023-05-09,SKU-001,DC-05,179
2023-05-10,SKU-001,DC-05,323
2023-05-11,SKU-001,DC-05,340
2023-05-12,SKU-001,DC-05,249
2023-05-13,SKU-001,DC-05,188
2023-05-14,SKU-001,DC-05,178
2023-05-15,SKU-001,DC-05,253
2023-05-16,SKU-001,DC-05,194
2023-05-17,SKU-001,DC-05,362
2023-05-18,SKU-001,DC-05,209
2023-05-19,SKU-001,DC-05,401
2023-05-20,SKU-001,DC-05,97
2023-05-21,SKU-001,DC-05,128
2023-05-22,SKU-001,DC-05,201
2023-05-23,SKU-001,DC-05,197
2023-05-24,SKU-001,DC-05,138
2023-05-25,SKU-001,DC-05,197
2023-05-26,SKU-001,DC-05,228
2023-05-27,SKU-001,DC-05,96
2023-05-28,SKU-001,DC-05,87
2023-05-29,SKU-001,DC-05,250
2023-05-30,SKU-001,DC-05,255
2023-05-31,SKU-001,DC-05,254
2023-06-01,SKU-001,DC-05,247
2023-06-02,SKU-001,DC-05,225
2023-06-03,SKU-001,DC-05,265
2023-06-04,SKU-001,DC-05,63
2023-06-05,SKU-001,DC-05,249
2023-06-06,SKU-001,DC-05,317
2023-06-07,SKU-001,DC-05,333
2023-06-08,SKU-001,DC-05,562
2023-06-09,SKU-001,DC-05,563
2023-06-10,SKU-001,DC-05,439
2023-06-11,SKU-001,DC-05,288
2023-06-12,SKU-001,DC-05,93
2023-06-13,SKU-001,DC-05,244
2023-06-14,SKU-001,DC-05,245
2023-06-15,SKU-001,DC-05,156
2023-06-16,SKU-001,DC-05,100
2023-06-17,SKU-001,DC-05,130
2023-06-18,SKU-001,DC-05,52
2023-06-19,SKU-001,DC-05,180
2023-06-20,SKU-001,DC-05,394
2023-06-21,SKU-001,DC-05,140
2023-06-22,SKU-001,DC-05,225
2023-06-23,SKU-001,DC-05,202
2023-06-24,SKU-001,DC-05,61
2023-06-25,SKU-001,DC-05,111
2023-06-26,SKU-001,DC-05,206
2023-06-27,SKU-001,DC-05,283
2023-06-28,SKU-001,DC-05,261
2023-06-29,SKU-001,DC-05,172
2023-06-30,SKU-001,DC-05,251
2023-07-01,SKU-001,DC-05,30
2023-07-02,SKU-001,DC-05,87
2023-07-03,SKU-001,DC-05,311
2023-07-04,SKU-001,DC-05,108
2023-07-05,SKU-001,DC-05,177
2023-07-06,SKU-001,DC-05,169
2023-07-07,SKU-001,DC-05,234
2023-07-08,SKU-001,DC-05,55
2023-07-09,SKU-001,DC-05,91
2023-07-10,SKU-001,DC-05,289
2023-07-11,SKU-001,DC-05,169
2023-07-12,SKU-001,DC-05,224
2023-07-13,SKU-001,DC-05,102
2023-07-14,SKU-001,DC-05,290
2023-07-15,SKU-001,DC-05,190
2023-07-16,SKU-001,DC-05,103
2023-07-17,SKU-001,DC-05,134
2023-07-18,SKU-001,DC-05,243
2023-07-19,SKU-001,DC-05,417
2023-07-20,SKU-001,DC-05,113
2023-07-21,SKU-001,DC-05,170
2023-07-22,SKU-001,DC-05,88
2023-07-23,SKU-001,DC-05,108
2023-07-24,SKU-001,DC-05,279
2023-07-25,SKU-001,DC-05,277
2023-07-26,SKU-001,DC-05,132
2023-07-27,SKU-001,DC-05,273
2023-07-28,SKU-001,DC-05,420
2023-07-29,SKU-001,DC-05,109
2023-07-30,SKU-001,DC-05,99
2023-07-31,SKU-001,DC-05,38
2023-08-01,SKU-001,DC-05,280
2023-08-02,SKU-001,DC-05,201
2023-08-03,SKU-001,DC-05,249
2023-08-04,SKU-001,DC-05,236
2023-08-05,SKU-001,DC-05,119
2023-08-06,SKU-001,DC-05,76
2023-08-07,SKU-001,DC-05,220
2023-08-08,SKU-001,DC-05,364
2023-08-09,SKU-001,DC-05,127
2023-08-10,SKU-001,DC-05,177
2023-08-11,SKU-001,DC-05,189
2023-08-12,SKU-001,DC-05,72
2023-08-13,SKU-001,DC-05,85
2023-08-14,SKU-001,DC-05,199
2023-08-15,SKU-001,DC-05,400
2023-08-16,SKU-001,DC-05,79
2023-08-17,SKU-001,DC-05,188
2023-08-18,SKU-001,DC-05,166
2023-08-19,SKU-001,DC-05,144
2023-08-20,SKU-001,DC-05,101
2023-08-21,SKU-001,DC-05,212
2023-08-22,SKU-001,DC-05,168
2023-08-23,SKU-001,DC-05,145
2023-08-24,SKU-001,DC-05,377
2023-08-25,SKU-001,DC-05,208
2023-08-26,SKU-001,DC-05,159
2023-08-27,SKU-001,DC-05,90
2023-08-28,SKU-001,DC-05,86
2023-08-29,SKU-001,DC-05,440
2023-08-30,SKU-001,DC-05,122
2023-08-31,SKU-001,DC-05,208
2023-09-01,SKU-001,DC-05,214
2023-09-02,SKU-001,DC-05,222
2023-09-03,SKU-001,DC-05,176
2023-09-04,SKU-001,DC-05,299
2023-09-05,SKU-001,DC-05,321
2023-09-06,SKU-001,DC-05,225
2023-09-07,SKU-001,DC-05,153
2023-09-08,SKU-001,DC-05,83
2023-09-09,SKU-001,DC-05,83
2023-09-10,SKU-001,DC-05,135
2023-09-11,SKU-001,DC-05,160
2023-09-12,SKU-001,DC-05,155
2023-09-13,SKU-001,DC-05,130
2023-09-14,SKU-001,DC-05,183
2023-09-15,SKU-001,DC-05,141
2023-09-16,SKU-001,DC-05,45
2023-09-17,SKU-001,DC-05,181
2023-09-18,SKU-001,DC-05,194
2023-09-19,SKU-001,DC-05,621
2023-09-20,SKU-001,DC-05,255
2023-09-21,SKU-001,DC-05,311
2023-09-22,SKU-001,DC-05,333
2023-09-23,SKU-001,DC-05,175
2023-09-24,SKU-001,DC-05,134
2023-09-25,SKU-001,DC-05,391
2023-09-26,SKU-001,DC-05,163
2023-09-27,SKU-001,DC-05,104
2023-09-28,SKU-001,DC-05,402
2023-09-29,SKU-001,DC-05,284
2023-09-30,SKU-001,DC-05,135
2023-10-01,SKU-001,DC-05,211
2023-10-02,SKU-001,DC-05,335
2023-10-03,SKU-001,DC-05,285
2023-10-04,SKU-001,DC-05,366
2023-10-05,SKU-001,DC-05,368
2023-10-06,SKU-001,DC-05,146
2023-10-07,SKU-001,DC-05,185
2023-10-08,SKU-001,DC-05,178
2023-10-09,SKU-001,DC-05,150
2023-10-10,SKU-001,DC-05,283
2023-10-11,SKU-001,DC-05,217
2023-10-12,SKU-001,DC-05,279
2023-10-13,SKU-001,DC-05,389
2023-10-14,SKU-001,DC-05,88
2023-10-15,SKU-001,DC-05,180
2023-10-16,SKU-001,DC-05,159
2023-10-17,SKU-001,DC-05,193
2023-10-18,SKU-001,DC-05,280
2023-10-19,SKU-001,DC-05,244
2023-10-20,SKU-001,DC-05,558
2023-10-21,SKU-001,DC-05,212
2023-10-22,SKU-001,DC-05,108
2023-10-23,SKU-001,DC-05,326
2023-10-24,SKU-001,DC-05,348
2023-10-25,SKU-001,DC-05,301
2023-10-26,SKU-001,DC-05,221
2023-10-27,SKU-001,DC-05,281
2023-10-28,SKU-001,DC-05,120
2023-10-29,SKU-001,DC-05,180
2023-10-30,SKU-001,DC-05,175
2023-10-31,SKU-001,DC-05,284
2023-11-01,SKU-001,DC-05,266
2023-11-02,SKU-001,DC-05,336
2023-11-03,SKU-001,DC-05,373
2023-11-04,SKU-001,DC-05,44
2023-11-05,SKU-001,DC-05,124
2023-11-06,SKU-001,DC-05,212
2023-11-07,SKU-001,DC-05,222
2023-11-08,SKU-001,DC-05,560
2023-11-09,SKU-001,DC-05,319
2023-11-10,SKU-001,DC-05,388
2023-11-11,SKU-001,DC-05,162
2023-11-12,SKU-001,DC-05,254
2023-11-13,SKU-001,DC-05,271
2023-11-14,SKU-001,DC-05,164
2023-11-15,SKU-001,DC-05,423
2023-11-16,SKU-001,DC-05,278
2023-11-17,SKU-001,DC-05,290
2023-11-18,SKU-001,DC-05,248
2023-11-19,SKU-001,DC-05,83
2023-11-20,SKU-001,DC-05,212
2023-11-21,SKU-001,DC-05,155
2023-11-22,SKU-001,DC-05,380
2023-11-23,SKU-001,DC-05,293
2023-11-24,SKU-001,DC-05,280
2023-11-25,SKU-001,DC-05,129
2023-11-26,SKU-001,DC-05,166
2023-11-27,SKU-001,DC-05,128
2023-11-28,SKU-001,DC-05,224
2023-11-29,SKU-001,DC-05,312
2023-11-30,SKU-001,DC-05,383
2023-12-01,SKU-001,DC-05,526
2023-12-02,SKU-001,DC-05,157
2023-12-03,SKU-001,DC-05,189
2023-12-04,SKU-001,DC-05,451
2023-12-05,SKU-001,DC-05,346
2023-12-06,SKU-001,DC-05,372
2023-12-07,SKU-001,DC-05,189
2023-12-08,SKU-001,DC-05,318
2023-12-09,SKU-001,DC-05,217
2023-12-10,SKU-001,DC-05,61
2023-12-11,SKU-001,DC-05,210
2023-12-12,SKU-001,DC-05,378
2023-12-13,SKU-001,DC-05,470
2023-12-14,SKU-001,DC-05,306
2023-12-15,SKU-001,DC-05,444
2023-12-16,SKU-001,DC-05,246
2023-12-17,SKU-001,DC-05,306
2023-12-18,SKU-001,DC-05,310
2023-12-19,SKU-001,DC-05,337
2023-12-20,SKU-001,DC-05,227
2023-12-21,SKU-001,DC-05,237
2023-12-22,SKU-001,DC-05,601
2023-12-23,SKU-001,DC-05,301
2023-12-24,SKU-001,DC-05,126
2023-12-25,SKU-001,DC-05,214
2023-12-26,SKU-001,DC-05,153
2023-12-27,SKU-001,DC-05,220
2023-12-28,SKU-001,DC-05,264
2023-12-29,SKU-001,DC-05,595
2023-12-30,SKU-001,DC-05,231
2023-12-31,SKU-001,DC-05,164
2024-01-01,SKU-001,DC-05,449
2024-01-02,SKU-001,DC-05,209
2024-01-03,SKU-001,DC-05,428
2024-01-04,SKU-001,DC-05,311
2024-01-05,SKU-001,DC-05,374
2024-01-06,SKU-001,DC-05,191
2024-01-07,SKU-001,DC-05,165
2024-01-08,SKU-001,DC-05,423
2024-01-09,SKU-001,DC-05,361
2024-01-10,SKU-001,DC-05,884
2024-01-11,SKU-001,DC-05,318
2024-01-12,SKU-001,DC-05,433
2024-01-13,SKU-001,DC-05,194
2024-01-14,SKU-001,DC-05,252
2024-01-15,SKU-001,DC-05,491
2024-01-16,SKU-001,DC-05,236
2024-01-17,SKU-001,DC-05,464
2024-01-18,SKU-001,DC-05,282
2024-01-19,SKU-001,DC-05,194
2024-01-20,SKU-001,DC-05,188
2024-01-21,SKU-001,DC-05,237
2024-01-22,SKU-001,DC-05,111
2024-01-23,SKU-001,DC-05,309
2024-01-24,SKU-001,DC-05,791
2024-01-25,SKU-001,DC-05,278
2024-01-26,SKU-001,DC-05,754
2024-01-27,SKU-001,DC-05,156
2024-01-28,SKU-001,DC-05,125
2024-01-29,SKU-001,DC-05,601
2024-01-30,SKU-001,DC-05,635
2024-01-31,SKU-001,DC-05,275
2024-02-01,SKU-001,DC-05,157
2024-02-02,SKU-001,DC-05,305
2024-02-03,SKU-001,DC-05,198
2024-02-04,SKU-001,DC-05,78
2024-02-05,SKU-001,DC-05,400
2024-02-06,SKU-001,DC-05,283
2024-02-07,SKU-001,DC-05,278
2024-02-08,SKU-001,DC-05,350
2024-02-09,SKU-001,DC-05,194
2024-02-10,SKU-001,DC-05,189
2024-02-11,SKU-001,DC-05,181
2024-02-12,SKU-001,DC-05,286
2024-02-13,SKU-001,DC-05,480
2024-02-14,SKU-001,DC-05,291
2024-02-15,SKU-001,DC-05,222
2024-02-16,SKU-001,DC-05,305
2024-02-17,SKU-001,DC-05,235
2024-02-18,SKU-001,DC-05,210
2024-02-19,SKU-001,DC-05,252
2024-02-20,SKU-001,DC-05,356
2024-02-21,SKU-001,DC-05,341
2024-02-22,SKU-001,DC-05,212
2024-02-23,SKU-001,DC-05,311
2024-02-24,SKU-001,DC-05,257
2024-02-25,SKU-001,DC-05,212
2024-02-26,SKU-001,DC-05,744
2024-02-27,SKU-001,DC-05,387
2024-02-28,SKU-001,DC-05,466
2024-02-29,SKU-001,DC-05,413
2024-03-01,SKU-001,DC-05,286
2024-03-02,SKU-001,DC-05,151
2024-03-03,SKU-001,DC-05,107
2024-03-04,SKU-001,DC-05,383
2024-03-05,SKU-001,DC-05,371
2024-03-06,SKU-001,DC-05,386
2024-03-07,SKU-001,DC-05,316
2024-03-08,SKU-001,DC-05,393
2024-03-09,SKU-001,DC-05,196
2024-03-10,SKU-001,DC-05,239
2024-03-11,SKU-001,DC-05,171
2024-03-12,SKU-001,DC-05,115
2024-03-13,SKU-001,DC-05,351
2024-03-14,SKU-001,DC-05,227
2024-03-15,SKU-001,DC-05,424
2024-03-16,SKU-001,DC-05,33
2024-03-17,SKU-001,DC-05,154
2024-03-18,SKU-001,DC-05,367
2024-03-19,SKU-001,DC-05,320
2024-03-20,SKU-001,DC-05,175
2024-03-21,SKU-001,DC-05,271
2024-03-22,SKU-001,DC-05,190
2024-03-23,SKU-001,DC-05,107
2024-03-24,SKU-001,DC-05,70
2024-03-25,SKU-001,DC-05,326
2024-03-26,SKU-001,DC-05,121
2024-03-27,SKU-001,DC-05,409
2024-03-28,SKU-001,DC-05,184
2024-03-29,SKU-001,DC-05,218
2024-03-30,SKU-001,DC-05,47
2024-03-31,SKU-001,DC-05,267
2024-04-01,SKU-001,DC-05,281
2024-04-02,SKU-001,DC-05,375
2024-04-03,SKU-001,DC-05,409
2024-04-04,SKU-001,DC-05,224
2024-04-05,SKU-001,DC-05,273
2024-04-06,SKU-001,DC-05,249
2024-04-07,SKU-001,DC-05,161
2024-04-08,SKU-001,DC-05,193
2024-04-09,SKU-001,DC-05,293
2024-04-10,SKU-001,DC-05,214
2024-04-11,SKU-001,DC-05,346
2024-04-12,SKU-001,DC-05,374
2024-04-13,SKU-001,DC-05,100
2024-04-14,SKU-001,DC-05,171
2024-04-15,SKU-001,DC-05,92
2024-04-16,SKU-001,DC-05,311
2024-04-17,SKU-001,DC-05,170
2024-04-18,SKU-001,DC-05,222
2024-04-19,SKU-001,DC-05,298
2024-04-20,SKU-001,DC-05,87
2024-04-21,SKU-001,DC-05,110
2024-04-22,SKU-001,DC-05,467
2024-04-23,SKU-001,DC-05,322
2024-04-24,SKU-001,DC-05,277
2024-04-25,SKU-001,DC-05,124
2024-04-26,SKU-001,DC-05,109
2024-04-27,SKU-001,DC-05,156
2024-04-28,SKU-001,DC-05,173
2024-04-29,SKU-001,DC-05,308
2024-04-30,SKU-001,DC-05,205
2024-05-01,SKU-001,DC-05,440
2024-05-02,SKU-001,DC-05,264
2024-05-03,SKU-001,DC-05,433
2024-05-04,SKU-001,DC-05,199
2024-05-05,SKU-001,DC-05,103
2024-05-06,SKU-001,DC-05,318
2024-05-07,SKU-001,DC-05,144
2024-05-08,SKU-001,DC-05,197
2024-05-09,SKU-001,DC-05,174
2024-05-10,SKU-001,DC-05,284
2024-05-11,SKU-001,DC-05,96
2024-05-12,SKU-001,DC-05,66
2024-05-13,SKU-001,DC-05,96
2024-05-14,SKU-001,DC-05,107
2024-05-15,SKU-001,DC-05,54
2024-05-16,SKU-001,DC-05,182
2024-05-17,SKU-001,DC-05,252
2024-05-18,SKU-001,DC-05,86
2024-05-19,SKU-001,DC-05,116
2024-05-20,SKU-001,DC-05,69
2024-05-21,SKU-001,DC-05,286
2024-05-22,SKU-001,DC-05,473
2024-05-23,SKU-001,DC-05,351
2024-05-24,SKU-001,DC-05,300
2024-05-25,SKU-001,DC-05,142
2024-05-26,SKU-001,DC-05,82
2024-05-27,SKU-001,DC-05,232
2024-05-28,SKU-001,DC-05,246
2024-05-29,SKU-001,DC-05,252
2024-05-30,SKU-001,DC-05,159
2024-05-31,SKU-001,DC-05,187
2024-06-01,SKU-001,DC-05,37
2024-06-02,SKU-001,DC-05,31
2024-06-03,SKU-001,DC-05,297
2024-06-04,SKU-001,DC-05,335
2024-06-05,SKU-001,DC-05,102
2024-06-06,SKU-001,DC-05,78
2024-06-07,SKU-001,DC-05,269
2024-06-08,SKU-001,DC-05,75
2024-06-09,SKU-001,DC-05,153
2024-06-10,SKU-001,DC-05,278
2024-06-11,SKU-001,DC-05,178
2024-06-12,SKU-001,DC-05,204
2024-06-13,SKU-001,DC-05,179
2024-06-14,SKU-001,DC-05,86
2024-06-15,SKU-001,DC-05,54
2024-06-16,SKU-001,DC-05,126
2024-06-17,SKU-001,DC-05,186
2024-06-18,SKU-001,DC-05,210
2024-06-19,SKU-001,DC-05,63
2024-06-20,SKU-001,DC-05,215
2024-06-21,SKU-001,DC-05,265
2024-06-22,SKU-001,DC-05,85
2024-06-23,SKU-001,DC-05,68
2024-06-24,SKU-001,DC-05,167
2024-06-25,SKU-001,DC-05,237
2024-06-26,SKU-001,DC-05,147
2024-06-27,SKU-001,DC-05,100
2024-06-28,SKU-001,DC-05,123
2024-06-29,SKU-001,DC-05,143
2024-06-30,SKU-001,DC-05,127
2024-07-01,SKU-001,DC-05,181
2024-07-02,SKU-001,DC-05,274
2024-07-03,SKU-001,DC-05,259
2024-07-04,SKU-001,DC-05,186
2024-07-05,SKU-001,DC-05,275
2024-07-06,SKU-001,DC-05,94
2024-07-07,SKU-001,DC-05,110
2024-07-08,SKU-001,DC-05,192
2024-07-09,SKU-001,DC-05,186
2024-07-10,SKU-001,DC-05,107
2024-07-11,SKU-001,DC-05,239
2024-07-12,SKU-001,DC-05,166
2024-07-13,SKU-001,DC-05,144
2024-07-14,SKU-001,DC-05,94
2024-07-15,SKU-001,DC-05,197
2024-07-16,SKU-001,DC-05,251
2024-07-17,SKU-001,DC-05,235
2024-07-18,SKU-001,DC-05,204
2024-07-19,SKU-001,DC-05,350
2024-07-20,SKU-001,DC-05,67
2024-07-21,SKU-001,DC-05,49
2024-07-22,SKU-001,DC-05,281
2024-07-23,SKU-001,DC-05,395
