date,inv_value_fg,cogs,revenue,inv_value_rm,total_inventory_value,accounts_receivable,accounts_payable,avg_inventory_w,avg_cogs_w,avg_revenue_w,avg_ar_w,avg_ap_w,DIO,DSO,DPO,CCC
2023-04-24,43612.76,8872.13,21103.829999999998,93481.56765768095,137094.32765768096,1387422.270000007,222135.34000000005,122782.77067555701,7619.074833333333,18278.385333333335,1426278.32233334,233644.2848333334,16.115181089754405,78.03087068814065,30.66570285031764,63.48034892757741
2023-04-25,35639.53,7973.23,19008.42,74727.38839340095,110366.91839340095,1384126.6200000069,225183.05000000008,122445.23415224487,7600.696333333332,18230.325,1425977.65033334,233314.35366666672,16.109739000524673,78.22008934746583,30.696444566986834,63.633383781003666
2023-04-26,43530.71,8147.29,19413.96,74727.38839340095,118258.09839340096,1381907.9700000067,224170.37000000008,122112.29329559937,7649.215833333333,18343.857333333333,1425682.2575000066,233037.22200000007,15.964027680257775,77.71987273959792,30.465504840964645,63.21839557889105
2023-04-27,52349.38,8894.88,21300.98,65771.74799492095,118121.12799492094,1388859.3000000068,225783.9800000001,121863.10759897923,7711.425833333333,18491.76366666667,1425547.9005000067,232848.87066666674,15.802928048949777,77.09096472337603,30.195307028715302,62.69858574361051
2023-04-28,46636.61,10339.73,24582.75,66176.15063636095,112812.76063636095,1400231.4900000067,227961.2300000001,121820.5068568334,7727.677833333334,18526.756166666666,1425480.65033334,232631.99400000006,15.764180324826782,76.94172889790953,30.10373866733187,62.60217055540444
2023-04-29,46730.98,5015.44,12066.02,68179.29582954095,114910.27582954094,1386874.3200000068,223201.5700000001,122016.60473049006,7659.136666666667,18364.82616666667,1425080.0406666733,232282.53500000006,15.930856184029016,77.59834085733327,30.327508844556462,63.20168819680582
2023-04-30,42421.18,4309.8,10460.01,68179.29582954095,110600.47582954096,1376432.0900000068,217525.52000000008,122060.47673638024,7573.201333333333,18162.81,1424381.3345000066,231843.49300000007,16.11742133397839,78.4229606817451,30.61367086327738,63.9267111524461
2023-05-01,35006.01,7415.17,17839.88,58948.130775450954,93954.14077545096,1371859.1200000066,219377.96000000008,121820.98692728189,7548.504666666666,18102.994499999997,1423501.5556666735,231432.91666666672,16.1384263912864,78.63348550797349,30.659438774496362,64.11247312476353
2023-05-02,28381.35,6624.66,15975.93,59147.30983257095,87528.65983257095,1364544.2300000065,221017.5100000001,121635.76274256922,7474.356,17930.238666666668,1422313.1310000068,231034.89100000003,16.273744887528668,79.32482982751188,30.910340770495818,64.68823394454472
2023-05-03,35849.67,6565.03,15971.11,50970.707576250956,86820.37757625096,1356034.7700000065,219269.8000000001,121479.71652025123,7492.6885,17977.683166666666,1421016.4316666734,230697.46166666676,16.213101147905885,79.04335717193258,30.78967738571632,64.46678093412216
2023-05-04,52894.17,9022.09,21426.49,48980.78959625096,101874.95959625096,1363778.6000000066,221068.8900000001,121663.12466493322,7554.512,18122.253833333332,1419888.5490000066,230482.96133333343,16.10469672494176,78.3505496644309,30.50931169787452,63.94593469149814
2023-05-05,53467.36,8979.82,21506.01,42106.24837002229,95573.6083700223,1373700.2600000065,223004.5900000001,120744.75187986273,7544.898499999999,18102.5655,1418800.19583334,230242.6423333334,16.003495856155354,78.37564216151242,30.516333961727042,63.86280405594073
2023-05-06,58801.7,5083.88,12127.15,53082.37614342228,111884.07614342228,1366562.3600000064,218991.50000000012,120262.40680384742,7507.2005,18008.852000000003,1417549.3353333399,229899.72766666673,16.01960768249728,78.71403104058713,30.62389604043035,64.10974268265406
2023-05-07,53824.24,4977.46,11930.960000000001,54269.82699852229,108094.06699852229,1362439.9500000062,216023.0800000001,119689.18057156527,7457.765166666666,17889.281166666668,1416163.6381666735,229515.56650000007,16.048933949613986,79.16269105353601,30.775381279883433,64.43624372326656
2023-05-08,46262.409999999996,7561.83,18325.23,114496.65463145915,160759.06463145916,1361553.3300000061,218567.31000000008,119651.7184561184,7438.338000000001,17842.036333333333,1414662.7890000069,229151.69400000008,16.08581358579274,79.28819124513647,30.80684072167735,64.56716410925186
2023-05-09,39235.89,7026.5199999999995,16863.31,111312.45588669917,150548.34588669916,1355501.3300000061,220826.17000000007,119522.22936571554,7394.75,17737.557166666666,1412927.8291666734,228793.32750000007,16.163119695150687,79.65740805740265,30.939967882619435,64.8805598699339
2023-05-10,46461.9,7033.48,17075.65,111965.32091739804,158427.22091739805,1350684.940000006,220041.3200000001,119421.95369249098,7422.671333333334,17807.052833333335,1411149.7880000067,228486.78450000007,16.08881066257067,79.24667833626296,30.78228500754491,64.55320399128871
2023-05-11,57823.84,8294.42,19851.16,119381.19802800806,177205.03802800807,1357934.080000006,221096.5900000001,119714.12147110993,7481.431833333333,17945.207333333332,1409552.1580000068,228266.64383333342,16.001498662024378,78.54755488847181,30.51109051295463,64.03796303754154
2023-05-12,52055.38,9063.42,21587.73,111705.84920903806,163761.22920903805,1367095.2100000058,221049.3100000001,120249.52712805221,7469.404833333333,17916.44616666667,1407970.9471666734,227982.53116666674,16.098943598748427,78.585392106733,30.52218165351819,64.16215405196324
2023-05-13,53420.659999999996,4674.32,11231.07,111846.58984988806,165267.24984988806,1355843.080000006,216023.1200000001,121040.74363204201,7408.616166666666,17771.404666666665,1406122.2651666733,227567.57950000005,16.33783434167321,79.12274192957285,30.716610819155015,64.74396545209106
2023-05-14,48477.29,4943.37,11775.51,111846.58984988806,160323.87984988806,1345836.7700000058,211767.2900000001,121750.81574073127,7344.745833333333,17615.320499999998,1404006.7590000066,227113.0413333334,16.576586651668514,79.70373056794548,30.9218380713197,65.35847914829431
2023-05-15,40717.979999999996,7759.3099999999995,18634.27,94357.52356694805,135075.50356694806,1341890.0600000059,214341.1000000001,121939.83921170738,7308.4415,17528.66016666667,1401680.5331666733,226680.04800000007,16.684793770560713,79.96506976797778,31.01619517649557,65.63366836204293
2023-05-16,34147.9,6570.08,15900.65,89840.87525569806,123988.77525569807,1336361.9000000057,215707.0700000001,122029.08769967433,7269.259166666667,17435.148,1399155.9386666731,226276.99916666673,16.78700468670056,80.249157544672,31.127931193355224,65.90823103801733
2023-05-17,40509.69,7594.18,18091.98,87338.17149505805,127847.86149505805,1328112.6000000057,214909.2900000001,122171.81229163062,7309.044166666666,17528.208833333334,1396772.59583334,225934.65900000007,16.71515584059575,79.68712656920782,30.911656004267787,65.49062640553579
2023-05-18,56226.46,7764.22,18786.53,82561.38592947806,138787.84592947806,1333774.6900000058,214652.5200000001,122590.66612416058,7344.651666666668,17618.41966666667,1394705.13533334,225664.55166666675,16.691147747759388,79.16176148148323,30.72501759216628,65.12789163707633
2023-05-19,55729.32,8984.17,21369.94,73889.11799460805,129618.43799460804,1342392.3800000057,217245.91000000012,123229.06785914901,7344.956999999999,17617.334333333336,1392869.9155000066,225383.55866666677,16.777370903485075,79.06246706487207,30.685483749825462,65.15435421853168
2023-05-20,57906.25,4821.45,11549.61,74525.48680362805,132431.73680362804,1331254.6800000058,212864.00000000012,124117.35676379978,7316.908166666666,17546.569499999998,1391044.3513333397,225001.43100000007,16.963087951443214,79.27728273799273,30.75088901963123,65.48948166980472
2023-05-21,53383.09,4523.16,10827.03,74525.48680362805,127908.57680362805,1324331.7500000058,208504.86000000013,124916.8923793001,7272.488833333334,17438.307833333332,1389255.4558333396,224560.61050000007,17.176635845316884,79.66687301951266,30.878096295002912,65.96541256982664
2023-05-22,45525.06,7858.03,18793.03,56536.86418973806,102061.92418973806,1324019.570000006,211467.87000000014,124920.33611099973,7243.849,17368.765,1387320.3906666732,224120.4210000001,17.245022102338098,79.87444073695931,30.939410940233582,66.18005189906383
2023-05-23,38202.55,7322.51,17460.02,52681.34517841805,90883.89517841805,1320319.670000006,214015.08000000016,124845.92133067404,7208.613333333333,17283.2615,1385188.472166673,223698.52483333342,17.31899264916517,80.14624277753785,31.032115954802233,66.43311947190078
2023-05-24,43845.67,7881.48,18839.64,47782.22866309805,91627.89866309805,1316027.2500000058,213024.43000000017,124650.65882811135,7252.662833333334,17387.573,1383143.5105000064,223332.1128333334,17.186881796740266,79.54781903719434,30.79311943289244,65.94158140104217
2023-05-25,53359.43,8319.45,19995.01,44633.35495803806,97992.78495803806,1323116.350000006,213370.65000000017,124643.56976379763,7309.2283333333335,17523.810666666664,1381341.6076666734,223040.6448333334,17.052904093222466,78.82655399229034,30.514937372549827,65.36452071296299
2023-05-26,49077.229999999996,8064.86,19444.7,43650.952846558066,92728.18284655806,1330999.160000006,213288.22000000015,123561.00503530944,7290.976500000001,17484.97666666667,1379651.207666673,222682.40550000008,16.947113330472185,78.90494988745611,30.542192187836577,65.30987103009173
2023-05-27,51517.43,4597.88,11037.54,43740.12636155806,95257.55636155806,1318723.300000006,208991.22000000015,122684.58378439341,7246.253333333333,17375.93766666667,1377858.5058333396,222217.2330000001,16.930761062414796,79.2969295968741,30.666500711172134,65.56118994811676
2023-05-28,47186.9,4330.53,10409.2,44479.762633558064,91666.66263355807,1309198.940000006,202982.02000000014,121648.5512824352,7182.3875,17223.894833333332,1376035.3285000063,221671.94266666676,16.93706323731979,79.89106655696544,30.86326693828017,65.96486285600506
2023-05-29,39072.8,8114.1,19340.09,115563.74586103807,154636.5458610381,1307398.470000006,206080.68000000014,121678.26902427986,7154.704166666666,17157.2475,1374015.1751666733,221167.5101666668,17.006750550382158,80.08365999072247,30.91218099513783,66.1782295459668
2023-05-30,32940.59,6132.21,14907.3,116415.05908018808,149355.64908018807,1298471.8800000062,207903.09000000014,121875.25430447416,7090.476833333333,17006.703666666665,1371664.58983334,220684.78566666678,17.188583669228194,80.65434764538283,31.124110670413085,66.71882064419793
2023-05-31,40969.69,6881.49,16486.28,118529.84515488807,159499.53515488806,1293446.7800000063,207369.41000000012,122258.99689966612,7112.456166666667,17060.589833333335,1369410.6948333397,220248.73716666678,17.189420087064548,80.26748829971615,30.966621376014587,66.49028701076611
2023-06-01,56182.19,7662.4800000000005,18543.25,101612.14254069807,157794.33254069806,1299481.7000000062,208407.23000000013,122697.40461795493,7157.079,17169.86466666667,1367436.7080000064,219931.46016666677,17.143502903622405,79.64167071478022,30.72922070116409,66.05595291723853
2023-06-02,56872.74,8512.84,20452.47,98028.26380431808,154901.00380431808,1306560.2900000063,210355.04000000012,123457.55955977556,7160.414,17177.142,1365606.7298333396,219599.18566666677,17.241678981100193,79.50139376115885,30.668504037150196,66.07456870510885
2023-06-03,59514.89,4643.14,11213.25,98028.26380431808,157543.15380431808,1296338.4800000063,205976.09000000014,124453.4313591342,7117.416333333333,17074.438000000002,1363715.782666673,219162.0900000001,17.48575965358041,79.8688532335104,30.792366181192456,66.56224670589836
2023-06-04,54086.799999999996,5428.09,12820.68,98028.26380431808,152115.06380431808,1293363.6600000062,202424.36000000013,125329.01594188351,7090.4825,17003.504333333334,1361914.5193333398,218707.67400000012,17.67566818504714,80.09610799248419,30.84524558096013,66.92653059657121
2023-06-05,45539.92,8546.88,20323.47,79469.07400667807,125008.99400667807,1296364.4000000062,205887.36000000013,125473.95175486097,7081.314333333334,16978.509000000002,1360020.9955000062,218281.78783333342,17.719020205645577,80.10249872353374,30.825038623950377,66.99648030522894
2023-06-06,37917.5,7622.42,18149.07,76124.53238695808,114042.03238695808,1291547.8700000062,208532.32000000015,125471.80647279779,7075.923333333334,16961.266833333335,1357907.7930000063,217899.94600000008,17.732216781055822,80.05933792229256,30.79456005034915,66.99699465299923
2023-06-07,44834.7,7070.5199999999995,17051.6,67550.38313691807,112385.08313691807,1286009.2400000063,208041.01000000015,125188.1962630206,7110.138666666667,17044.05,1355805.4586666732,217571.74666666676,17.60699785644414,79.54714159291208,30.600211453916337,66.55392799543989
2023-06-08,56777.61,7806.13,18737.54,69059.15364413807,125836.76364413807,1292165.8300000064,208820.62000000017,125208.24172836373,7160.779833333333,17165.457333333332,1353863.0350000064,217337.77650000012,17.485280184920793,78.87136408366825,30.351132356883216,66.00551191170584
2023-06-09,51621.66,8390.37,20117.14,64303.39068878807,115925.05068878808,1300462.2200000063,210177.51000000015,125401.53546274237,7170.313833333334,17187.27433333333,1351998.3960000062,217085.4190000001,17.488988401006395,78.66275767635328,30.275581243154807,65.87616483420487
2023-06-10,54025.02,4491.08,10800.7,65516.97739322807,119541.99739322807,1289488.1800000062,206374.17000000013,125811.11873093549,7124.5126666666665,17077.037333333334,1350038.3383333397,216728.49983333342,17.658908702565128,79.05577015388654,30.420115729085204,66.29456312736647
2023-06-11,49289.3,4735.72,11262.82,65516.97739322807,114806.27739322808,1283171.1200000064,202046.47000000012,126208.47172656297,7051.596333333334,16903.437833333333,1347973.3563333398,216310.69133333344,17.897858266498847,79.74551506174419,30.67542172129442,66.96795160694862
2023-06-12,41353.65,7935.65,18902.2,52678.613597368065,94032.26359736806,1282541.5500000063,205307.8000000001,126022.76942466326,7022.182,16832.499666666667,1345732.927666673,215924.2571666668,17.946383250201045,79.94848978560341,30.748883632846145,67.14598940295832
2023-06-13,34403.49,6950.16,16606.44,50676.925412298064,85080.41541229805,1275809.0600000063,207314.5900000001,125778.7116711724,6984.698,16740.894333333334,1343250.391166673,215564.20933333348,18.007752328185468,80.23767215901267,30.862352149417696,67.38307233778045
2023-06-14,41897.91,7293.74,17360.16,42604.67478209807,84502.58478209807,1269229.2900000063,206849.0200000001,125506.80179687754,7019.835333333333,16821.99066666667,1340841.6055000063,215275.60316666678,17.878881175590376,79.70766552361299,30.66675968087762,66.91978701832575
2023-06-15,56060.25,8091.97,19376.14,40471.670429658065,96531.92042965806,1275352.3200000061,208370.91000000012,125522.1160167087,7067.966333333333,16937.692166666664,1338681.617666673,215074.31033333344,17.75929738441624,79.03565636298403,30.429447480390298,66.36550626700998
2023-06-16,56391.49,8323.05,19816.88,36561.44954795806,92952.93954795806,1283182.440000006,209099.78000000012,124596.00286524647,7066.8178333333335,16931.936666666665,1336722.7518333395,214832.08400000012,17.63113268288055,78.94683154968921,30.400116299398988,66.17784793317077
2023-06-17,58085.97,4947.76,11738.81,37498.42872041806,95584.39872041806,1274905.420000006,206283.32000000012,123885.39029935008,7015.597333333333,16808.2375,1334740.8563333398,214503.0296666668,17.658566250764025,79.40992363615399,30.575162666120345,66.49332722079767
2023-06-18,53760.79,4325.18,10380.9,39020.57920841806,92781.36920841807,1267910.830000006,201624.3300000001,123078.09194748252,6981.170666666668,16721.932,1332818.0643333395,214139.24333333346,17.630007605336083,79.70478915554371,30.67383015799835,66.66096660288143
